x,y,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY,SNOW_ON_GROUND_FLAG,LOCAL_MONTH,LOCAL_YEAR,MIN_REL_HUMIDITY_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY_FLAG,LOCAL_DAY,STATION_NAME,DIRECTION_MAX_GUST,MIN_TEMPERATURE,SPEED_MAX_GUST_FLAG,ID,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN_FLAG,LOCAL_DATE,TOTAL_SNOW,TOTAL_PRECIPITATION,SNOW_ON_GROUND,PROVINCE_CODE,MIN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,TOTAL_RAIN
-117.86666666666666,53.35,,7,11,,,0,,,5,2013,,19.5,,,3060903,,7,BRULE BLACK CAT,,2.5,,3060903.2013.5.7,,,2013-05-07 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,7.7,10.3,,,0,,,5,2013,,23,,,3060903,,8,BRULE BLACK CAT,,-2.5,,3060903.2013.5.8,,,2013-05-08 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,6.2,11.8,,,0,,,5,2013,,25,,,3060903,,9,BRULE BLACK CAT,,-1.5,,3060903.2013.5.9,,,2013-05-09 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,7.5,10.5,,,0,,,5,2013,,19.5,,,3060903,,10,BRULE BLACK CAT,,1.5,,3060903.2013.5.10,,,2013-05-10 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,4,14,,,0,,,5,2013,,26.5,,,3060903,,11,BRULE BLACK CAT,,1.5,,3060903.2013.5.11,,,2013-05-11 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,4.7,13.3,,,0,,,5,2013,,22,,,3060903,,12,BRULE BLACK CAT,,4.5,,3060903.2013.5.12,,,2013-05-12 00:00:00,0,3.4,0,AB,,,,,3.4
-117.86666666666666,53.35,,7,11,,,0,,,5,2013,,17.5,,,3060903,,13,BRULE BLACK CAT,,4.5,,3060903.2013.5.13,,,2013-05-13 00:00:00,0,0.8,0,AB,,,,,0.8
-117.86666666666666,53.35,,8.5,9.5,,,0,,,5,2013,,15.5,,,3060903,,14,BRULE BLACK CAT,,3.5,,3060903.2013.5.14,,,2013-05-14 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,10.2,7.8,,,0,,,5,2013,,15.5,,,3060903,,15,BRULE BLACK CAT,,0,,3060903.2013.5.15,,,2013-05-15 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,9.7,8.3,,,0,,,5,2013,,17.5,,,3060903,,16,BRULE BLACK CAT,,-1,,3060903.2013.5.16,,,2013-05-16 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,9,9,,,0,,,5,2013,,20,,,3060903,,17,BRULE BLACK CAT,,-2,,3060903.2013.5.17,,,2013-05-17 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,8.2,9.8,,,0,,,5,2013,,21.5,,,3060903,,18,BRULE BLACK CAT,,-2,,3060903.2013.5.18,,,2013-05-18 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,7,11,,,0,,,5,2013,,19.5,,,3060903,,19,BRULE BLACK CAT,,2.5,,3060903.2013.5.19,,,2013-05-19 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,7.7,10.3,,,0,,,5,2013,,20,,,3060903,,20,BRULE BLACK CAT,,0.5,,3060903.2013.5.20,,,2013-05-20 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,4.2,13.8,,,0,,,5,2013,,20.5,,,3060903,,21,BRULE BLACK CAT,,7,,3060903.2013.5.21,,,2013-05-21 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,6.2,11.8,,,0,,,5,2013,,18,,,3060903,,22,BRULE BLACK CAT,,5.5,,3060903.2013.5.22,,,2013-05-22 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,8.5,9.5,,,0,,,5,2013,,17.5,,,3060903,,23,BRULE BLACK CAT,,1.5,,3060903.2013.5.23,,,2013-05-23 00:00:00,0,13.6,0,AB,,,,,13.6
-117.86666666666666,53.35,,10,8,,,0,,,5,2013,,9,,,3060903,,24,BRULE BLACK CAT,,7,,3060903.2013.5.24,,,2013-05-24 00:00:00,0,40,0,AB,,,,,40
-117.86666666666666,53.35,,10.2,7.8,,,0,,,5,2013,,12.5,,,3060903,,25,BRULE BLACK CAT,,3,,3060903.2013.5.25,,,2013-05-25 00:00:00,0,6,0,AB,,,,,6
-117.86666666666666,53.35,,,,M,M,,,,5,2013,,,M,,3060903,,26,BRULE BLACK CAT,,3.5,,3060903.2013.5.26,,,2013-05-26 00:00:00,,,0,AB,,M,,,
-117.86666666666666,53.35,,,,M,M,,,,5,2013,,,M,,3060903,,29,BRULE BLACK CAT,,,,3060903.2013.5.29,,,2013-05-29 00:00:00,0,7,,AB,M,M,,,7
-117.86666666666666,53.35,,,,M,M,,,,5,2013,,15,,,3060903,,30,BRULE BLACK CAT,,,,3060903.2013.5.30,,,2013-05-30 00:00:00,0,14,0,AB,M,M,,,14
-117.86666666666666,53.35,,7.7,10.3,,,0,,,5,2013,,13,,,3060903,,31,BRULE BLACK CAT,,7.5,,3060903.2013.5.31,,,2013-05-31 00:00:00,0,2.4,0,AB,,,,,2.4
-117.86666666666666,53.35,,8.2,9.8,,,0,,,6,2013,,16.5,,,3060903,,1,BRULE BLACK CAT,,3,,3060903.2013.6.1,,,2013-06-01 00:00:00,0,3.8,0,AB,,,,,3.8
-117.86666666666666,53.35,,8.7,9.3,,,0,,,6,2013,,14.5,,,3060903,,2,BRULE BLACK CAT,,4,,3060903.2013.6.2,,,2013-06-02 00:00:00,0,2.4,0,AB,,,,,2.4
-117.86666666666666,53.35,,,,M,M,,,,6,2013,,,M,,3060903,,3,BRULE BLACK CAT,,7.5,,3060903.2013.6.3,,,2013-06-03 00:00:00,0,9.6,0,AB,,M,,,9.6
-117.86666666666666,53.35,,6.5,11.5,,,0,,,6,2013,,22,,,3060903,,4,BRULE BLACK CAT,,1,,3060903.2013.6.4,,,2013-06-04 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,4,14,,,0,,,6,2013,,20.5,,,3060903,,5,BRULE BLACK CAT,,7.5,,3060903.2013.6.5,,,2013-06-05 00:00:00,0,0.8,0,AB,,,,,0.8
-117.86666666666666,53.35,,6.7,11.3,,,0,,,6,2013,,22.5,,,3060903,,6,BRULE BLACK CAT,,0,,3060903.2013.6.6,,,2013-06-06 00:00:00,0,0.6,0,AB,,,,,0.6
-117.86666666666666,53.35,,4.7,13.3,,,0,,,6,2013,,17,,,3060903,,7,BRULE BLACK CAT,,9.5,,3060903.2013.6.7,,,2013-06-07 00:00:00,0,6.2,0,AB,,,,,6.2
-117.86666666666666,53.35,,8,10,,,0,,,6,2013,,17,,,3060903,,8,BRULE BLACK CAT,,3,,3060903.2013.6.8,,,2013-06-08 00:00:00,0,0.8,0,AB,,,,,0.8
-117.86666666666666,53.35,,,,M,M,,,,6,2013,,,M,,3060903,,9,BRULE BLACK CAT,,2.5,,3060903.2013.6.9,,,2013-06-09 00:00:00,,,0,AB,,M,,,
-117.86666666666666,53.35,,,,M,M,,,,6,2013,,,M,,3060903,,19,BRULE BLACK CAT,,,,3060903.2013.6.19,,,2013-06-19 00:00:00,0,54,,AB,M,M,,,54
-117.86666666666666,53.35,,,,M,M,,,M,6,2013,,,M,,3060903,,20,BRULE BLACK CAT,,,,3060903.2013.6.20,,,2013-06-20 00:00:00,0,1,,AB,M,M,,,1
-117.86666666666666,53.35,,4,14,,,0,,,6,2013,,19,,,3060903,,21,BRULE BLACK CAT,,9,,3060903.2013.6.21,,,2013-06-21 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,3.7,14.3,,,0,,,6,2013,,23,,,3060903,,22,BRULE BLACK CAT,,5.5,,3060903.2013.6.22,,,2013-06-22 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,3.7,14.3,,,0,,,6,2013,,22.5,,,3060903,,23,BRULE BLACK CAT,,6,,3060903.2013.6.23,,,2013-06-23 00:00:00,0,6.8,0,AB,,,,,6.8
-117.86666666666666,53.35,,3.7,14.3,,,0,,,6,2013,,22,,,3060903,,24,BRULE BLACK CAT,,6.5,,3060903.2013.6.24,T,T,2013-06-24 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,2.5,15.5,,,0,,,6,2013,,21,,,3060903,,25,BRULE BLACK CAT,,10,,3060903.2013.6.25,T,T,2013-06-25 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,2.7,15.3,,,0,,,6,2013,,22.5,,,3060903,,26,BRULE BLACK CAT,,8,,3060903.2013.6.26,,,2013-06-26 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,3.5,14.5,,,0,,,6,2013,,22.5,,,3060903,,27,BRULE BLACK CAT,,6.5,,3060903.2013.6.27,,,2013-06-27 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,3.2,14.8,,,0,,,6,2013,,23,,,3060903,,28,BRULE BLACK CAT,,6.5,,3060903.2013.6.28,,,2013-06-28 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,0.7,17.3,,,0,,,6,2013,,24.5,,,3060903,,29,BRULE BLACK CAT,,10,,3060903.2013.6.29,,,2013-06-29 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,0,19,,,1,,,6,2013,,30,,,3060903,,30,BRULE BLACK CAT,,8,,3060903.2013.6.30,,,2013-06-30 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,0,20.8,,,2.8,,,7,2013,,33,,,3060903,,1,BRULE BLACK CAT,,8.5,,3060903.2013.7.1,,,2013-07-01 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,0,19.5,,,1.5,,,7,2013,,26.5,,,3060903,,2,BRULE BLACK CAT,,12.5,,3060903.2013.7.2,,,2013-07-02 00:00:00,0,19,0,AB,,,,,19
-117.86666666666666,53.35,,0,19.5,,,1.5,,,7,2013,,26.5,,,3060903,,3,BRULE BLACK CAT,,12.5,,3060903.2013.7.3,,,2013-07-03 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,2.2,15.8,,,0,,,7,2013,,23,,,3060903,,4,BRULE BLACK CAT,,8.5,,3060903.2013.7.4,,,2013-07-04 00:00:00,0,1,0,AB,,,,,1
-117.86666666666666,53.35,,5,13,,,0,,,7,2013,,19.5,,,3060903,,5,BRULE BLACK CAT,,6.5,,3060903.2013.7.5,,,2013-07-05 00:00:00,0,5.2,0,AB,,,,,5.2
-117.86666666666666,53.35,,6.5,11.5,,,0,,,7,2013,,15,,,3060903,,6,BRULE BLACK CAT,,8,,3060903.2013.7.6,,,2013-07-06 00:00:00,0,8.6,0,AB,,,,,8.6
-117.86666666666666,53.35,,3.7,14.3,,,0,,,7,2013,,20,,,3060903,,7,BRULE BLACK CAT,,8.5,,3060903.2013.7.7,,,2013-07-07 00:00:00,0,0.2,0,AB,,,,,0.2
-117.86666666666666,53.35,,1.7,16.3,,,0,,,7,2013,,26.5,,,3060903,,8,BRULE BLACK CAT,,6,,3060903.2013.7.8,,,2013-07-08 00:00:00,0,0.2,0,AB,,,,,0.2
-117.86666666666666,53.35,,0.2,17.8,,,0,,,7,2013,,25.5,,,3060903,,9,BRULE BLACK CAT,,10,,3060903.2013.7.9,,,2013-07-09 00:00:00,0,0.1,0,AB,,,,,0.1
-117.86666666666666,53.35,,0.2,17.8,,,0,,,7,2013,,26,,,3060903,,10,BRULE BLACK CAT,,9.5,,3060903.2013.7.10,,,2013-07-10 00:00:00,0,12.2,0,AB,,,,,12.2
-117.86666666666666,53.35,,5.5,12.5,,,0,,,7,2013,,15.5,,,3060903,,11,BRULE BLACK CAT,,9.5,,3060903.2013.7.11,,,2013-07-11 00:00:00,0,7.2,0,AB,,,,,7.2
-117.86666666666666,53.35,,9,9,,,0,,,7,2013,,16,,,3060903,,12,BRULE BLACK CAT,,2,,3060903.2013.7.12,,,2013-07-12 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,9.2,8.8,,,0,,,7,2013,,16.5,,,3060903,,13,BRULE BLACK CAT,,1,,3060903.2013.7.13,,,2013-07-13 00:00:00,0,0.6,0,AB,,,,,0.6
-117.86666666666666,53.35,,9.7,8.3,,,0,,,7,2013,,15.5,,,3060903,,14,BRULE BLACK CAT,,1,,3060903.2013.7.14,,,2013-07-14 00:00:00,0,13.4,0,AB,,,,,13.4
-117.86666666666666,53.35,,5.5,12.5,,,0,,,7,2013,,18,,,3060903,,15,BRULE BLACK CAT,,7,,3060903.2013.7.15,,,2013-07-15 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,5,13,,,0,,,7,2013,,24.5,,,3060903,,16,BRULE BLACK CAT,,1.5,,3060903.2013.7.16,,,2013-07-16 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,2,16,,,0,,,7,2013,,26.5,,,3060903,,17,BRULE BLACK CAT,,5.5,,3060903.2013.7.17,,,2013-07-17 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,,,M,M,,,,7,2013,,,M,,3060903,,18,BRULE BLACK CAT,,9,,3060903.2013.7.18,,,2013-07-18 00:00:00,,,0,AB,,M,,,
-117.86666666666666,53.35,,,,M,M,,,,7,2013,,27.5,,,3060903,,21,BRULE BLACK CAT,,,,3060903.2013.7.21,,,2013-07-21 00:00:00,0,0.6,,AB,M,M,,,0.6
-117.86666666666666,53.35,,,,M,M,,,,7,2013,,23,,,3060903,,22,BRULE BLACK CAT,,,,3060903.2013.7.22,,,2013-07-22 00:00:00,0,0.4,0,AB,M,M,,,0.4
-117.86666666666666,53.35,,1.5,16.5,,,0,,,7,2013,,24,,,3060903,,23,BRULE BLACK CAT,,9,,3060903.2013.7.23,,,2013-07-23 00:00:00,0,1.2,0,AB,,,,,1.2
-117.86666666666666,53.35,,0,19,,,1,,,7,2013,,25,,,3060903,,24,BRULE BLACK CAT,,13,,3060903.2013.7.24,,,2013-07-24 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,0,18,,,0,,,7,2013,,21.5,,,3060903,,25,BRULE BLACK CAT,,14.5,,3060903.2013.7.25,,,2013-07-25 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,0,19.5,,,1.5,,,7,2013,,25,,,3060903,,26,BRULE BLACK CAT,,14,,3060903.2013.7.26,,,2013-07-26 00:00:00,0,9.8,0,AB,,,,,9.8
-117.86666666666666,53.35,,3.7,14.3,,,0,,,7,2013,,18.5,,,3060903,,27,BRULE BLACK CAT,,10,,3060903.2013.7.27,,,2013-07-27 00:00:00,0,3.6,0,AB,,,,,3.6
-117.86666666666666,53.35,,7.7,10.3,,,0,,,7,2013,,15,,,3060903,,28,BRULE BLACK CAT,,5.5,,3060903.2013.7.28,,,2013-07-28 00:00:00,0,1.2,0,AB,,,,,1.2
-117.86666666666666,53.35,,7.5,10.5,,,0,,,7,2013,,16.5,,,3060903,,29,BRULE BLACK CAT,,4.5,,3060903.2013.7.29,,,2013-07-29 00:00:00,0,6,0,AB,,,,,6
-117.86666666666666,53.35,,5,13,,,0,,,7,2013,,21.5,,,3060903,,30,BRULE BLACK CAT,,4.5,,3060903.2013.7.30,,,2013-07-30 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,3.2,14.8,,,0,,,7,2013,,24.5,,,3060903,,31,BRULE BLACK CAT,,5,,3060903.2013.7.31,,,2013-07-31 00:00:00,0,1,0,AB,,,,,1
-117.86666666666666,53.35,,1.7,16.3,,,0,,,8,2013,,25,,,3060903,,1,BRULE BLACK CAT,,7.5,,3060903.2013.8.1,,,2013-08-01 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,2,16,,,0,,,8,2013,,25,,,3060903,,2,BRULE BLACK CAT,,7,,3060903.2013.8.2,,,2013-08-02 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,2.7,15.3,,,0,,,8,2013,,24,,,3060903,,3,BRULE BLACK CAT,,6.5,,3060903.2013.8.3,,,2013-08-03 00:00:00,0,2,0,AB,,,,,2
-117.86666666666666,53.35,,4.5,13.5,,,0,,,8,2013,,20,,,3060903,,4,BRULE BLACK CAT,,7,,3060903.2013.8.4,,,2013-08-04 00:00:00,0,1.2,0,AB,,,,,1.2
-117.86666666666666,53.35,,2.5,15.5,,,0,,,8,2013,,25,,,3060903,,5,BRULE BLACK CAT,,6,,3060903.2013.8.5,,,2013-08-05 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,,,M,M,,,,8,2013,,,M,,3060903,,6,BRULE BLACK CAT,,7.5,,3060903.2013.8.6,,,2013-08-06 00:00:00,,,0,AB,,M,,,
-117.86666666666666,53.35,,,,M,M,,,,8,2013,,17,,,3060903,,8,BRULE BLACK CAT,,,,3060903.2013.8.8,,,2013-08-08 00:00:00,0,0.4,,AB,M,M,,,0.4
-117.86666666666666,53.35,,,,M,M,,,,8,2013,,,M,,3060903,,9,BRULE BLACK CAT,,12,,3060903.2013.8.9,,,2013-08-09 00:00:00,0,0,0,AB,,M,,,0
-117.86666666666666,53.35,,0.5,17.5,,,0,,,8,2013,,27,,,3060903,,10,BRULE BLACK CAT,,8,,3060903.2013.8.10,,,2013-08-10 00:00:00,0,0.2,0,AB,,,,,0.2
-117.86666666666666,53.35,,0,18.8,,,0.8,,,8,2013,,26.5,,,3060903,,11,BRULE BLACK CAT,,11,,3060903.2013.8.11,,,2013-08-11 00:00:00,0,16.6,0,AB,,,,,16.6
-117.86666666666666,53.35,,1.2,16.8,,,0,,,8,2013,,23.5,,,3060903,,12,BRULE BLACK CAT,,10,,3060903.2013.8.12,,,2013-08-12 00:00:00,0,5.4,0,AB,,,,,5.4
-117.86666666666666,53.35,,0,18,,,0,,,8,2013,,26,,,3060903,,13,BRULE BLACK CAT,,10,,3060903.2013.8.13,,,2013-08-13 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,2.5,15.5,,,0,,,8,2013,,24,,,3060903,,14,BRULE BLACK CAT,,7,,3060903.2013.8.14,,,2013-08-14 00:00:00,0,0.4,0,AB,,,,,0.4
-117.86666666666666,53.35,,0,19,,,1,,,8,2013,,26.5,,,3060903,,15,BRULE BLACK CAT,,11.5,,3060903.2013.8.15,,,2013-08-15 00:00:00,0,1,0,AB,,,,,1
-117.86666666666666,53.35,,0,18.5,,,0.5,,,8,2013,,24.5,,,3060903,,16,BRULE BLACK CAT,,12.5,,3060903.2013.8.16,,,2013-08-16 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,1.2,16.8,,,0,,,8,2013,,23.5,,,3060903,,17,BRULE BLACK CAT,,10,,3060903.2013.8.17,,,2013-08-17 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,2.7,15.3,,,0,,,8,2013,,22,,,3060903,,18,BRULE BLACK CAT,,8.5,,3060903.2013.8.18,,,2013-08-18 00:00:00,0,0.4,0,AB,,,,,0.4
-117.86666666666666,53.35,,4.7,13.3,,,0,,,8,2013,,19.5,,,3060903,,19,BRULE BLACK CAT,,7,,3060903.2013.8.19,,,2013-08-19 00:00:00,0,6,0,AB,,,,,6
-117.86666666666666,53.35,,8,10,,,0,,,8,2013,,19,,,3060903,,20,BRULE BLACK CAT,,1,,3060903.2013.8.20,T,T,2013-08-20 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,6.5,11.5,,,0,,,8,2013,,22,,,3060903,,21,BRULE BLACK CAT,,1,,3060903.2013.8.21,,,2013-08-21 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,2.2,15.8,,,0,,,8,2013,,27,,,3060903,,22,BRULE BLACK CAT,,4.5,,3060903.2013.8.22,,,2013-08-22 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,3.2,14.8,,,0,,,8,2013,,23.5,,,3060903,,23,BRULE BLACK CAT,,6,,3060903.2013.8.23,,,2013-08-23 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,1.5,16.5,,,0,,,8,2013,,24.5,,,3060903,,24,BRULE BLACK CAT,,8.5,,3060903.2013.8.24,T,T,2013-08-24 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,2,16,,,0,,,8,2013,,23,,,3060903,,25,BRULE BLACK CAT,,9,,3060903.2013.8.25,,,2013-08-25 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,3.7,14.3,,,0,,,8,2013,,20,,,3060903,,26,BRULE BLACK CAT,,8.5,,3060903.2013.8.26,,,2013-08-26 00:00:00,0,1.2,0,AB,,,,,1.2
-117.86666666666666,53.35,,5,13,,,0,,,8,2013,,20,,,3060903,,27,BRULE BLACK CAT,,6,,3060903.2013.8.27,T,T,2013-08-27 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,4.7,13.3,,,0,,,8,2013,,22,,,3060903,,28,BRULE BLACK CAT,,4.5,,3060903.2013.8.28,,,2013-08-28 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,6.2,11.8,,,0,,,8,2013,,18.5,,,3060903,,29,BRULE BLACK CAT,,5,,3060903.2013.8.29,,,2013-08-29 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,2.5,15.5,,,0,,,8,2013,,21.5,,,3060903,,30,BRULE BLACK CAT,,9.5,,3060903.2013.8.30,T,T,2013-08-30 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,2.2,15.8,,,0,,,8,2013,,23,,,3060903,,31,BRULE BLACK CAT,,8.5,,3060903.2013.8.31,,,2013-08-31 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,3.5,14.5,,,0,,,9,2013,,26,,,3060903,,1,BRULE BLACK CAT,,3,,3060903.2013.9.1,,,2013-09-01 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,0.5,17.5,,,0,,,9,2013,,29,,,3060903,,2,BRULE BLACK CAT,,6,,3060903.2013.9.2,,,2013-09-02 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,1.5,16.5,,,0,,,9,2013,,26,,,3060903,,3,BRULE BLACK CAT,,7,,3060903.2013.9.3,,,2013-09-03 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,0.5,17.5,,,0,,,9,2013,,26.5,,,3060903,,4,BRULE BLACK CAT,,8.5,,3060903.2013.9.4,,,2013-09-04 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,1.5,16.5,,,0,,,9,2013,,27.5,,,3060903,,5,BRULE BLACK CAT,,5.5,,3060903.2013.9.5,,,2013-09-05 00:00:00,0,2,0,AB,,,,,2
-117.86666666666666,53.35,,4.2,13.8,,,0,,,9,2013,,15,,,3060903,,6,BRULE BLACK CAT,,12.5,,3060903.2013.9.6,,,2013-09-06 00:00:00,0,3.2,0,AB,,,,,3.2
-117.86666666666666,53.35,,,,M,M,,,,9,2013,,,M,,3060903,,7,BRULE BLACK CAT,,11,,3060903.2013.9.7,,,2013-09-07 00:00:00,,,0,AB,,M,,,
-117.86666666666666,53.35,,,,M,M,,,,9,2013,,26.5,,,3060903,,8,BRULE BLACK CAT,,,,3060903.2013.9.8,,,2013-09-08 00:00:00,0,0,,AB,M,M,,,0
-117.86666666666666,53.35,,3,15,,,0,,,9,2013,,25,,,3060903,,9,BRULE BLACK CAT,,5,,3060903.2013.9.9,,,2013-09-09 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,5,13,,,0,,,9,2013,,24.5,,,3060903,,10,BRULE BLACK CAT,,1.5,,3060903.2013.9.10,,,2013-09-10 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,,,M,M,,,,9,2013,,,M,,3060903,,11,BRULE BLACK CAT,,2.5,,3060903.2013.9.11,,,2013-09-11 00:00:00,,,0,AB,,M,,,
-117.86666666666666,53.35,,,,M,M,,,,9,2013,,30.5,,,3060903,,12,BRULE BLACK CAT,,,,3060903.2013.9.12,,,2013-09-12 00:00:00,0,0,,AB,M,M,,,0
-117.86666666666666,53.35,,1.2,16.8,,,0,,,9,2013,,27.5,,,3060903,,13,BRULE BLACK CAT,,6,,3060903.2013.9.13,,,2013-09-13 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,2,16,,,0,,,9,2013,,25,,,3060903,,14,BRULE BLACK CAT,,7,,3060903.2013.9.14,,,2013-09-14 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,1,17,,,0,,,9,2013,,28.5,,,3060903,,15,BRULE BLACK CAT,,5.5,,3060903.2013.9.15,,,2013-09-15 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,0.7,17.3,,,0,,,9,2013,,24,,,3060903,,16,BRULE BLACK CAT,,10.5,,3060903.2013.9.16,T,T,2013-09-16 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,7.5,10.5,,,0,,,9,2013,,18.5,,,3060903,,17,BRULE BLACK CAT,,2.5,,3060903.2013.9.17,,,2013-09-17 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,7.5,10.5,,,0,,,9,2013,,16,,,3060903,,18,BRULE BLACK CAT,,5,,3060903.2013.9.18,,,2013-09-18 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,9.5,8.5,,,0,,,9,2013,,19.5,,,3060903,,19,BRULE BLACK CAT,,-2.5,,3060903.2013.9.19,,,2013-09-19 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,6,12,,,0,,,9,2013,,23.5,,,3060903,,20,BRULE BLACK CAT,,0.5,,3060903.2013.9.20,,,2013-09-20 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,8.2,9.8,,,0,,,9,2013,,17,,,3060903,,21,BRULE BLACK CAT,,2.5,,3060903.2013.9.21,,,2013-09-21 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,,,M,M,,,,9,2013,,,M,,3060903,,22,BRULE BLACK CAT,,1.5,,3060903.2013.9.22,,,2013-09-22 00:00:00,,,0,AB,,M,,,
-117.86666666666666,53.35,,,,M,M,,,,9,2013,,17,,,3060903,,23,BRULE BLACK CAT,,,,3060903.2013.9.23,,,2013-09-23 00:00:00,0,0,,AB,M,M,,,0
-117.86666666666666,53.35,,12.7,5.3,,,0,,,9,2013,,12,,,3060903,,24,BRULE BLACK CAT,,-1.5,,3060903.2013.9.24,,,2013-09-24 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,14.7,3.3,,,0,,,9,2013,,11,,,3060903,,25,BRULE BLACK CAT,,-4.5,,3060903.2013.9.25,,,2013-09-25 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,10.2,7.8,,,0,,,9,2013,,13.5,,,3060903,,26,BRULE BLACK CAT,,2,,3060903.2013.9.26,,,2013-09-26 00:00:00,0,0,0,AB,,,,,0
-117.86666666666666,53.35,,14,4,,,0,,,9,2013,,11.5,,,3060903,,27,BRULE BLACK CAT,,-3.5,,3060903.2013.9.27,,,2013-09-27 00:00:00,0,0,0,AB,,,,,0
