x,y,ID,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS_FLAG,TOTAL_RAIN_FLAG,TOTAL_SNOW,LOCAL_DAY,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,LOCAL_MONTH,SNOW_ON_GROUND,MIN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,PROVINCE_CODE,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,STATION_NAME,SPEED_MAX_GUST,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,TOTAL_SNOW_FLAG,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,LOCAL_DATE,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,MAX_TEMPERATURE,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG
-117.70147222222222,51.238194444444446,117CA90.1996.5.19,0,,5.5,,,3,19,1996,,16,5,338,-1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,2.5,,1996-05-19 00:00:00,2,,5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.5.20,0,,2,,,1,20,1996,,17.2,5,337,-1.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,1,,1996-05-20 00:00:00,0.8,,3,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.5.21,0,,0,,,0,21,1996,,15.5,5,335,-3,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-05-21 00:00:00,2.5,,8,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.5.22,0,,1.4,,,0,22,1996,,14.5,5,331,0,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,1.4,,1996-05-22 00:00:00,3.5,,7,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.5.23,0,,0.8,,,0,23,1996,,13.7,5,327,-0.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.8,,1996-05-23 00:00:00,4.3,,9,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.5.24,0,,0,,,0,24,1996,,11.5,5,323,2,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-05-24 00:00:00,6.5,,11,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.5.25,0,,0,,,0,25,1996,,10.2,5,319,4,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-05-25 00:00:00,7.8,,11.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.5.26,0,,0,,,0,26,1996,,11.7,5,315,3,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-05-26 00:00:00,6.3,,9.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.5.27,0,,0,,,0,27,1996,,11,5,311,2,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-05-27 00:00:00,7,,12,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.5.28,0,,1,,,0,28,1996,,13.7,5,308,0,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,1,,1996-05-28 00:00:00,4.3,,8.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.5.29,0,,13,,,0,29,1996,,15.5,5,305,0.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,13,,1996-05-29 00:00:00,2.5,,4.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.5.30,0,,13,,,0,30,1996,,18.5,5,303,-2.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,13,,1996-05-30 00:00:00,-0.5,,1.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.5.31,0,,2.5,,,0,31,1996,,17.7,5,301,-2,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,2.5,,1996-05-31 00:00:00,0.3,,2.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.1,0,,0.5,,,0,1,1996,,13.2,6,299,-0.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.5,,1996-06-01 00:00:00,4.8,,10,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.2,0,,1,,,0,2,1996,,12.5,6,296,1.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,1,,1996-06-02 00:00:00,5.5,,9.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.3,0,,4,,,0,3,1996,,9.5,6,293,4.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,4,,1996-06-03 00:00:00,8.5,,12.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.4,0,,20.5,,,0,4,1996,,14,6,287,3.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,20.5,,1996-06-04 00:00:00,4,,4.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.5,0,,1,,,0,5,1996,,13.7,6,281,0.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,1,,1996-06-05 00:00:00,4.3,,8,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.6,0,,0,,,0,6,1996,,11.7,6,275,1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-06-06 00:00:00,6.3,,11.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.7,0,,0,,,0,7,1996,,7.2,6,269,5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-06-07 00:00:00,10.8,,16.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.8,0,,0,,,0,8,1996,,9,6,262,5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-06-08 00:00:00,9,,13,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.9,0,,0,,,0,9,1996,,12.7,6,256,2.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-06-09 00:00:00,5.3,,8,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.10,0,,9.3,,,0,10,1996,,13.2,6,249,1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,9.3,,1996-06-10 00:00:00,4.8,,8.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.11,0,,2.7,,,0,11,1996,,15.5,6,245,-0.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,2.7,,1996-06-11 00:00:00,2.5,,5.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.12,0,,0,,,0,12,1996,,12,6,240,0,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-06-12 00:00:00,6,,12,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.13,0,,0,,,0,13,1996,,10.2,6,236,4.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-06-13 00:00:00,7.8,,11,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.14,0,,0,,,0,14,1996,,9.7,6,232,3,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-06-14 00:00:00,8.3,,13.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.15,0,,4,,,0,15,1996,,8.2,6,228,4.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,4,,1996-06-15 00:00:00,9.8,,15,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.16,0,,0,,,0,16,1996,,11.2,6,224,1.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-06-16 00:00:00,6.8,,12,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.17,0,,3,,,1,17,1996,,14.2,6,220,1.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,2,,1996-06-17 00:00:00,3.8,,6,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.18,0,,23.5,,,12,18,1996,,18.8,6,216,-1.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,11.5,,1996-06-18 00:00:00,-0.8,,0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.19,0,,10.5,,,0,19,1996,,16.2,6,221,-1.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,10.5,,1996-06-19 00:00:00,1.8,,5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.20,0,,0,,,0,20,1996,,13.5,6,217,-0.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-06-20 00:00:00,4.5,,9.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.21,0,,0,,,0,21,1996,,11.5,6,213,2,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-06-21 00:00:00,6.5,,11,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.22,0,,0,,,0,22,1996,,11,6,209,3,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-06-22 00:00:00,7,,11,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.23,0,,4.5,,,0,23,1996,,12.7,6,205,2,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,4.5,,1996-06-23 00:00:00,5.3,,8.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.24,0,,13,,,0,24,1996,,14.2,6,201,1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,13,,1996-06-24 00:00:00,3.8,,6.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.25,0,,2.4,,,0,25,1996,,12.5,6,197,1.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,2.4,,1996-06-25 00:00:00,5.5,,9.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.26,0,,1.2,,,0,26,1996,,11.7,6,191,1.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,1.2,,1996-06-26 00:00:00,6.3,,11,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.27,0,,9.6,,,0,27,1996,,9.7,6,185,4.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,9.6,,1996-06-27 00:00:00,8.3,,12,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.28,0,,7.2,,,0,28,1996,,14,6,179,2.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,7.2,,1996-06-28 00:00:00,4,,5.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.29,0,,0,,,0,29,1996,,12,6,173,2,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-06-29 00:00:00,6,,10,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.6.30,0,,1.2,,,0,30,1996,,9.7,6,167,4,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,1.2,,1996-06-30 00:00:00,8.3,,12.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.1,0,,0,,,0,1,1996,,6.7,7,162,5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-01 00:00:00,11.3,,17.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.2,0,,0,,,0,2,1996,,6.7,7,156,6.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-02 00:00:00,11.3,,16,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.3,0,,6.8,,,0,3,1996,,6,7,151,7,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,6.8,,1996-07-03 00:00:00,12,,17,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.4,0,,1.4,,,0,4,1996,,12,7,146,5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,1.4,,1996-07-04 00:00:00,6,,7,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.5,0,,15,,,0,5,1996,,15.7,7,144,-0.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,15,,1996-07-05 00:00:00,2.3,,5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.6,0,,0,,,0,6,1996,,12.7,7,136,0,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-06 00:00:00,5.3,,10.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.7,0,,0,,,0,7,1996,,5.5,7,126,5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-07 00:00:00,12.5,,20,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.8,0,,0,,,0,8,1996,,4.7,7,113,7.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-08 00:00:00,13.3,,19,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.9,0,,0,,,0,9,1996,,5.7,7,105,9,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-09 00:00:00,12.3,,15.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.10,0,,1,,,0,10,1996,,10.2,7,97,5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,1,,1996-07-10 00:00:00,7.8,,10.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.11,0,,0,,,0,11,1996,,9.2,7,89,3.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-11 00:00:00,8.8,,14,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.12,0,,0,,,0,12,1996,,5.5,7,81,7,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-12 00:00:00,12.5,,18,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.13,0,,0,,,0,13,1996,,5,7,73,8,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-13 00:00:00,13,,18,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.14,0,,0,,,0,14,1996,,3.5,7,65,9.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-14 00:00:00,14.5,,19.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.15,0,,0,,,0,15,1996,,2.2,7,57,10.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-15 00:00:00,15.8,,21,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.16,0,,0,,,0,16,1996,,5.5,7,49,10,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-16 00:00:00,12.5,,15,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.17,0,,11,,,0,17,1996,,5.7,7,44,6.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,11,,1996-07-17 00:00:00,12.3,,18,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.18,0,,12.6,,,0,18,1996,,13.5,7,39,2,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,12.6,,1996-07-18 00:00:00,4.5,,7,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.19,0,,13.6,,,0,19,1996,,16.2,7,36,-0.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,13.6,,1996-07-19 00:00:00,1.8,,4,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.20,0,,8.4,,,0,20,1996,,15,7,32,1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,8.4,,1996-07-20 00:00:00,3,,5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.21,0,,1,,,0,21,1996,,12.2,7,28,1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,1,,1996-07-21 00:00:00,5.8,,10.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.22,0,,0,,,0,22,1996,,7.2,7,24,5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-22 00:00:00,10.8,,16.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.23,0,,0,,,0,23,1996,,4.5,7,20,8.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-23 00:00:00,13.5,,18.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.24,0,,0,,,0,24,1996,,3.7,7,15,8.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-24 00:00:00,14.3,,20,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.25,0,,0,,,0,25,1996,,3,7,11,10,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-25 00:00:00,15,,20,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.26,0,,0,,,0,26,1996,,3.7,7,6,8,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-26 00:00:00,14.3,,20.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.27,0,,0,,,0,27,1996,,2.2,7,2,9,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-27 00:00:00,15.8,,22.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.28,0,,0,,T,0,28,1996,,0.5,7,0,10.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,T,,,0,,1996-07-28 00:00:00,17.5,,24.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.29,0,,0,,,0,29,1996,,3,7,0,14,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-29 00:00:00,15,,16,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.30,0,,4.9,,,0,30,1996,,3.7,7,0,8.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,4.9,,1996-07-30 00:00:00,14.3,,20,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.7.31,0,,0,,,0,31,1996,,6.2,7,0,8,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-07-31 00:00:00,11.8,,15.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.1,0,,0,,,0,1,1996,,5.2,8,0,6,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-01 00:00:00,12.8,,19.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.2,0,,9.3,,,0,2,1996,,8.2,8,0,8,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,9.3,,1996-08-02 00:00:00,9.8,,11.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.3,0,,29.6,,,0,3,1996,,14,8,0,3,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,29.6,,1996-08-03 00:00:00,4,,5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.4,0,,16.4,,,0,4,1996,,14.2,8,0,3,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,16.4,,1996-08-04 00:00:00,3.8,,4.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.5,0,,12,,,0,5,1996,,15.2,8,0,1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,12,,1996-08-05 00:00:00,2.8,,4.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.6,0,,2.3,,,0,6,1996,,12.7,8,0,2,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,2.3,,1996-08-06 00:00:00,5.3,,8.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.7,0,,0,,,0,7,1996,,8.2,8,0,4.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-07 00:00:00,9.8,,15,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.8,0,,0,,,0,8,1996,,4.5,8,0,7.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-08 00:00:00,13.5,,19.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.9,0,,0,,,0,9,1996,,3.5,8,0,9,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-09 00:00:00,14.5,,20,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.10,0,,0,,,0,10,1996,,3.2,8,0,8.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-10 00:00:00,14.8,,21,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.11,0,,4.1,,,0,11,1996,,1,8,0,11,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,4.1,,1996-08-11 00:00:00,17,,23,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.12,0,,0,,,0,12,1996,,8.7,8,0,3.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-12 00:00:00,9.3,,15,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.13,0,,0,,,0,13,1996,,5,8,0,6,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-13 00:00:00,13,,20,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.14,0,,0,,,0,14,1996,,2.5,8,0,10,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-14 00:00:00,15.5,,21,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.15,0,,0,,,0,15,1996,,3.7,8,0,8.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-15 00:00:00,14.3,,20,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.16,0,,0,,,0,16,1996,,6,8,0,10,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-16 00:00:00,12,,14,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.17,0,,8,,,0,17,1996,,11.5,8,0,5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,8,,1996-08-17 00:00:00,6.5,,8,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.18,0,,0.6,,,0,18,1996,,12.7,8,0,1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.6,,1996-08-18 00:00:00,5.3,,9.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.19,0,,12.1,,,0,19,1996,,13.5,8,0,2.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,12.1,,1996-08-19 00:00:00,4.5,,6.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.20,0,,3.4,,,0,20,1996,,13.2,8,0,2.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,3.4,,1996-08-20 00:00:00,4.8,,7,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.21,0,,0,,,0,21,1996,,11.5,8,0,1.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-21 00:00:00,6.5,,11.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.22,0,,0,,,0,22,1996,,8.5,8,0,3.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-22 00:00:00,9.5,,15.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.23,0,,0,,,0,23,1996,,4.5,8,0,7.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-23 00:00:00,13.5,,19.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.24,0,,0,,,0,24,1996,,2.7,8,0,8.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-24 00:00:00,15.3,,22,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.25,0,,0,,,0,25,1996,,1.7,8,0,9.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-25 00:00:00,16.3,,23,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.26,0,,0,,,0,26,1996,,1,8,0,10.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-26 00:00:00,17,,23.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.27,0.3,,0,,,0,27,1996,,0,8,0,12,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-27 00:00:00,18.3,,24.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.28,0,,0,,,0,28,1996,,1.2,8,0,11,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-28 00:00:00,16.8,,22.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.29,0,,0,,,0,29,1996,,3,8,0,11,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-08-29 00:00:00,15,,19,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.30,0,,12,,,0,30,1996,,2.5,8,0,9.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,12,,1996-08-30 00:00:00,15.5,,21.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.8.31,0,,18,,,0,31,1996,,13.2,8,0,4.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,18,,1996-08-31 00:00:00,4.8,,5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.9.1,0,,8,,,0,1,1996,,13.7,9,0,3,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,8,,1996-09-01 00:00:00,4.3,,5.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.9.2,0,,0,,,0,2,1996,,13,9,0,0.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-09-02 00:00:00,5,,9.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.9.3,0,,4.2,,,0,3,1996,,11.7,9,0,2.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,4.2,,1996-09-03 00:00:00,6.3,,10,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.9.4,0,,0.6,,,0,4,1996,,11.7,9,0,1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.6,,1996-09-04 00:00:00,6.3,,11.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.9.5,0,,3.7,,,0,5,1996,,17.2,9,0,-1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,3.7,,1996-09-05 00:00:00,0.8,,2.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.9.6,0,,6.3,,,0,6,1996,,15.5,9,0,0,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,6.3,,1996-09-06 00:00:00,2.5,,5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.9.7,0,,14.8,,,0,7,1996,,15.5,9,0,0.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,14.8,,1996-09-07 00:00:00,2.5,,4.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.9.8,0,,12.7,,,0,8,1996,,13.7,9,0,1.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,12.7,,1996-09-08 00:00:00,4.3,,7,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.9.9,0,,0,,,0,9,1996,,10.5,9,0,3.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-09-09 00:00:00,7.5,,11.5,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.9.10,0,,0,,,0,10,1996,,8.2,9,0,3.5,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-09-10 00:00:00,9.8,,16,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.9.11,0,,0,,,0,11,1996,,5.5,9,0,6,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-09-11 00:00:00,12.5,,19,,,,,
-117.70147222222222,51.238194444444446,117CA90.1996.9.12,0,,0,,,0,12,1996,,3.5,9,0,9,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0,,1996-09-12 00:00:00,14.5,,20,,,,,
